"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/19/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"02/20/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"02/21/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/07/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/08/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/09/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/10/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/11/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/12/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/13/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/14/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/15/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/16/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/17/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/18/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/19/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/20/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/21/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/22/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/23/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/24/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/25/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/26/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/27/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/28/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/29/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/30/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"03/31/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/01/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/02/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/03/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/04/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/05/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/06/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/07/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/08/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/09/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/10/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/11/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/12/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/13/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/14/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/15/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/16/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/17/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/18/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/19/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/20/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/21/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/22/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/23/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/24/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/25/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/26/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"04/27/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","9","38.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/02/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","4","17.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/03/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/04/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","17","71.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/08/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","3","13.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/09/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/10/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/11/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/12/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/13/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/14/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/15/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","6","25.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/16/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","5","21.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/17/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/18/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/19/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/20/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/21/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/22/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/23/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/24/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/25/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/26/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/27/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/28/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/29/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/30/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"05/31/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/01/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/02/2018","AQS","170314201","1","0.1","ppm","1","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/03/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/04/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/05/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/06/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/07/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/08/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/09/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/10/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/11/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/12/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/13/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/14/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/15/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/16/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/17/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/18/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/19/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/20/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/21/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/22/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/23/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/24/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/25/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/26/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/27/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/28/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/29/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"06/30/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"07/01/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"07/02/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"07/03/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
