"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/18/2018","AQS","171132003","9","10.5","ug/m3 LC","44","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/19/2018","AQS","171132003","9","6.3","ug/m3 LC","26","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/20/2018","AQS","171132003","9","6","ug/m3 LC","25","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/21/2018","AQS","171132003","9","8.3","ug/m3 LC","35","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/22/2018","AQS","171132003","9","8.1","ug/m3 LC","34","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/23/2018","AQS","171132003","9","6.8","ug/m3 LC","28","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/24/2018","AQS","171132003","9","8.6","ug/m3 LC","36","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/25/2018","AQS","171132003","9","5.5","ug/m3 LC","23","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/26/2018","AQS","171132003","9","5.5","ug/m3 LC","23","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/27/2018","AQS","171132003","9","5.4","ug/m3 LC","23","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"02/28/2018","AQS","171132003","9","8.6","ug/m3 LC","36","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/01/2018","AQS","171132003","9","8.3","ug/m3 LC","35","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/02/2018","AQS","171132003","9","7.8","ug/m3 LC","33","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/03/2018","AQS","171132003","9","4.3","ug/m3 LC","18","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/04/2018","AQS","171132003","9","5.4","ug/m3 LC","23","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/05/2018","AQS","171132003","9","4.7","ug/m3 LC","20","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/06/2018","AQS","171132003","9","5.3","ug/m3 LC","22","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/07/2018","AQS","171132003","9","4.9","ug/m3 LC","20","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/08/2018","AQS","171132003","9","8.6","ug/m3 LC","36","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/09/2018","AQS","171132003","9","7.4","ug/m3 LC","31","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/10/2018","AQS","171132003","9","6.2","ug/m3 LC","26","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/11/2018","AQS","171132003","9","7.7","ug/m3 LC","32","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/12/2018","AQS","171132003","9","8.8","ug/m3 LC","37","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/13/2018","AQS","171132003","9","7.2","ug/m3 LC","30","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"03/14/2018","AQS","171132003","9","6.9","ug/m3 LC","29","ISU HARRIS PHYSICAL PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
