"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/14/2018","AQS","170890005","1","0.066","ppm","87","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/15/2018","AQS","170890005","1","0.053","ppm","49","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/16/2018","AQS","170890005","1","0.046","ppm","43","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/17/2018","AQS","170890005","1","0.052","ppm","48","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/18/2018","AQS","170890005","1","0.023","ppm","21","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/19/2018","AQS","170890005","1","0.03","ppm","28","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/20/2018","AQS","170890005","1","0.048","ppm","44","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/21/2018","AQS","170890005","1","0.028","ppm","26","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/22/2018","AQS","170890005","1","0.035","ppm","32","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/23/2018","AQS","170890005","1","0.037","ppm","34","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/24/2018","AQS","170890005","1","0.025","ppm","23","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/25/2018","AQS","170890005","1","0.03","ppm","28","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/26/2018","AQS","170890005","1","0.032","ppm","30","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/27/2018","AQS","170890005","1","0.041","ppm","38","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/28/2018","AQS","170890005","1","0.019","ppm","18","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/29/2018","AQS","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"09/30/2018","AirNow","170890005","1","0.023","ppm","21","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/01/2018","AirNow","170890005","1","0.021","ppm","19","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/02/2018","AirNow","170890005","1","0.016","ppm","15","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/03/2018","AirNow","170890005","1","0.035","ppm","32","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/04/2018","AirNow","170890005","1","0.032","ppm","30","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/05/2018","AirNow","170890005","1","0.015","ppm","14","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/06/2018","AirNow","170890005","1","0.018","ppm","17","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/07/2018","AirNow","170890005","1","0.017","ppm","16","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/08/2018","AirNow","170890005","1","0.036","ppm","33","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/09/2018","AirNow","170890005","1","0.036","ppm","33","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/10/2018","AirNow","170890005","1","0.024","ppm","22","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/11/2018","AirNow","170890005","1","0.028","ppm","26","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/12/2018","AirNow","170890005","1","0.026","ppm","24","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/13/2018","AirNow","170890005","1","0.03","ppm","28","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/14/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/15/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/16/2018","AirNow","170890005","1","0.035","ppm","32","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/17/2018","AirNow","170890005","1","0.032","ppm","30","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/18/2018","AirNow","170890005","1","0.034","ppm","31","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/19/2018","AirNow","170890005","1","0.023","ppm","21","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/20/2018","AirNow","170890005","1","0.032","ppm","30","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/21/2018","AirNow","170890005","1","0.03","ppm","28","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/22/2018","AirNow","170890005","1","0.034","ppm","31","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/23/2018","AirNow","170890005","1","0.028","ppm","26","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/24/2018","AirNow","170890005","1","0.018","ppm","17","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/25/2018","AirNow","170890005","1","0.017","ppm","16","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/26/2018","AirNow","170890005","1","0.022","ppm","20","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/27/2018","AirNow","170890005","1","0.03","ppm","28","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/28/2018","AirNow","170890005","1","0.022","ppm","20","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/29/2018","AirNow","170890005","1","0.028","ppm","26","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/30/2018","AirNow","170890005","1","0.018","ppm","17","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"10/31/2018","AirNow","170890005","1","0.029","ppm","27","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/01/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/02/2018","AirNow","170890005","1","0.025","ppm","23","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/03/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/04/2018","AirNow","170890005","1","0.025","ppm","23","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/05/2018","AirNow","170890005","1","0.016","ppm","15","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/06/2018","AirNow","170890005","1","0.016","ppm","15","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/07/2018","AirNow","170890005","1","0.023","ppm","21","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/08/2018","AirNow","170890005","1","0.024","ppm","22","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/09/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/10/2018","AirNow","170890005","1","0.025","ppm","23","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/11/2018","AirNow","170890005","1","0.022","ppm","20","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/12/2018","AirNow","170890005","1","0.028","ppm","26","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/13/2018","AirNow","170890005","1","0.031","ppm","29","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/14/2018","AirNow","170890005","1","0.025","ppm","23","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/15/2018","AirNow","170890005","1","0.017","ppm","16","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/16/2018","AirNow","170890005","1","0.016","ppm","15","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/17/2018","AirNow","170890005","1","0.022","ppm","20","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/18/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/19/2018","AirNow","170890005","1","0.021","ppm","19","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/20/2018","AirNow","170890005","1","0.026","ppm","24","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/21/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/22/2018","AirNow","170890005","1","0.02","ppm","19","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/23/2018","AirNow","170890005","1","0.027","ppm","25","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/24/2018","AirNow","170890005","1","0.022","ppm","20","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/25/2018","AirNow","170890005","1","0.023","ppm","21","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/26/2018","AirNow","170890005","1","0.024","ppm","22","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/27/2018","AirNow","170890005","1","0.025","ppm","23","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"11/28/2018","AirNow","170890005","1","0.026","ppm","24","LARSEN JUNIOR HIGH","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","089","Kane","42.0491477640379","-88.2730292914349"
"01/01/2018","AQS","170971007","1","0.03","ppm","28","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/02/2018","AQS","170971007","1","0.034","ppm","31","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/03/2018","AQS","170971007","1","0.028","ppm","26","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/04/2018","AQS","170971007","1","0.033","ppm","31","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/05/2018","AQS","170971007","1","0.032","ppm","30","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/06/2018","AQS","170971007","1","0.034","ppm","31","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/07/2018","AQS","170971007","1","0.026","ppm","24","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/08/2018","AQS","170971007","1","0.029","ppm","27","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/09/2018","AQS","170971007","1","0.008","ppm","7","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/10/2018","AQS","170971007","1","0.027","ppm","25","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/11/2018","AQS","170971007","1","0.023","ppm","21","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/12/2018","AQS","170971007","1","0.037","ppm","34","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/13/2018","AQS","170971007","1","0.032","ppm","30","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/14/2018","AQS","170971007","1","0.026","ppm","24","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/15/2018","AQS","170971007","1","0.021","ppm","19","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/16/2018","AQS","170971007","1","0.034","ppm","31","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/17/2018","AQS","170971007","1","0.031","ppm","29","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/18/2018","AQS","170971007","1","0.027","ppm","25","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/19/2018","AQS","170971007","1","0.029","ppm","27","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/20/2018","AQS","170971007","1","0.025","ppm","23","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/21/2018","AQS","170971007","1","0.013","ppm","12","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/23/2018","AQS","170971007","1","0.031","ppm","29","CAMP LOGAN TRAILER","16","94.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/24/2018","AQS","170971007","1","0.029","ppm","27","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/25/2018","AQS","170971007","1","0.019","ppm","18","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/26/2018","AQS","170971007","1","0.037","ppm","34","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/27/2018","AQS","170971007","1","0.032","ppm","30","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/28/2018","AQS","170971007","1","0.031","ppm","29","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/29/2018","AQS","170971007","1","0.032","ppm","30","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/30/2018","AQS","170971007","1","0.027","ppm","25","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"01/31/2018","AQS","170971007","1","0.022","ppm","20","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/01/2018","AQS","170971007","1","0.032","ppm","30","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/02/2018","AQS","170971007","1","0.033","ppm","31","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/03/2018","AQS","170971007","1","0.029","ppm","27","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/04/2018","AQS","170971007","1","0.042","ppm","39","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/05/2018","AQS","170971007","1","0.038","ppm","35","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/06/2018","AQS","170971007","1","0.037","ppm","34","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/07/2018","AQS","170971007","1","0.042","ppm","39","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/08/2018","AQS","170971007","1","0.044","ppm","41","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/09/2018","AQS","170971007","1","0.043","ppm","40","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/10/2018","AQS","170971007","1","0.038","ppm","35","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
"02/11/2018","AQS","170971007","1","0.048","ppm","44","CAMP LOGAN TRAILER","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","097","Lake","42.4675733011521","-87.8100470490758"
