Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,EPA,CO,2017,Community Area,15-Portage Park,15,NA,NA,0.311301436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,CO,2017,Community Area,16-Irving Park,16,NA,NA,0.311219112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,CO,2017,Community Area,17-Dunning,17,NA,NA,0.311214285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,CO,2017,Community Area,18-Montclare,18,NA,NA,0.310934738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,19-Belmont Cragin,19,NA,NA,0.310887099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,20-Hermosa,20,NA,NA,0.310752191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,21-Avondale,21,NA,NA,0.310941337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,22-Logan Square,22,NA,NA,0.310621809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,23-Humboldt Park,23,NA,NA,0.31028673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,24-West Town,24,NA,NA,0.310140593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,25-Austin,25,NA,NA,0.310246612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,26-West Garfield Park,26,NA,NA,0.309882886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,27-East Garfield Park,27,NA,NA,0.309802408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,28-Near West Side,28,NA,NA,0.309522296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,29-North Lawndale,29,NA,NA,0.309399303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,CO,2017,Community Area,30-South Lawndale,30,NA,NA,0.308833353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,31-Lower West Side,31,NA,NA,0.308962592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,32-Loop,32,NA,NA,0.30937849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,33-Near South Side,33,NA,NA,0.308858653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,34-Armour Square,34,NA,NA,0.308590679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,35-Douglas,35,NA,NA,0.308301689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,36-Oakland,36,NA,NA,0.307811051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,37-Fuller Park,37,NA,NA,0.307666701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,38-Grand Boulevard,38,NA,NA,0.307630548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,39-Kenwood,39,NA,NA,0.307316001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,40-Washington Park,40,NA,NA,0.306985326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,41-Hyde Park,41,NA,NA,0.306889318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,42-Woodlawn,42,NA,NA,0.306409571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,43-South Shore,43,NA,NA,0.305625466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,44-Chatham,44,NA,NA,0.305130329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,45-Avalon Park,45,NA,NA,0.305056809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,46-South Chicago,46,NA,NA,0.304664262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,47-Burnside,47,NA,NA,0.30453888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,48-Calumet Heights,48,NA,NA,0.304427862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,49-Roseland,49,NA,NA,0.303820284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,50-Pullman,50,NA,NA,0.30363735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,51-South Deering,51,NA,NA,0.302711846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,52-East Side,52,NA,NA,0.303134903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,53-West Pullman,53,NA,NA,0.302355957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,54-Riverdale,54,NA,NA,0.301474939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,55-Hegewisch,55,NA,NA,0.301122948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,56-Garfield Ridge,56,NA,NA,0.307642987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,57-Archer Heights,57,NA,NA,0.308041379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,58-Brighton Park,58,NA,NA,0.308183957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,59-McKinley Park,59,NA,NA,0.308457567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,60-Bridgeport,60,NA,NA,0.308494691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,61-New City,61,NA,NA,0.307741715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,CO,2017,Community Area,62-West Elsdon,62,NA,NA,0.3074997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,63-Gage Park,63,NA,NA,0.307525688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,64-Clearing,64,NA,NA,0.307065557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,65-West Lawn,65,NA,NA,0.306692274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,66-Chicago Lawn,66,NA,NA,0.306692655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,67-West Englewood,67,NA,NA,0.306679768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,68-Englewood,68,NA,NA,0.306653164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,69-Greater Grand Crossing,69,NA,NA,0.305969404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,70-Ashburn,70,NA,NA,0.305766735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,71-Auburn Gresham,71,NA,NA,0.305527255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,CO,2017,Community Area,72-Beverly,72,NA,NA,0.304334496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,73-Washington Heights,73,NA,NA,0.304383322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,74-Mount Greenwood,74,NA,NA,0.303594358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,75-Morgan Park,75,NA,NA,0.303235901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,CO,2017,Community Area,76-OHare,76,NA,NA,0.31140125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,CO,2017,Community Area,77-Edgewater,77,NA,NA,0.311430745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
