Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,39-Kenwood,39,NA,NA,8.72976039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,40-Washington Park,40,NA,NA,12.00272903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,41-Hyde Park,41,NA,NA,7.040946451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,42-Woodlawn,42,NA,NA,6.883798023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,43-South Shore,43,NA,NA,5.13972819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,44-Chatham,44,NA,NA,7.716496846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,45-Avalon Park,45,NA,NA,7.285754622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,46-South Chicago,46,NA,NA,6.479825522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,47-Burnside,47,NA,NA,8.914585282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,48-Calumet Heights,48,NA,NA,9.244777134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,49-Roseland,49,NA,NA,7.584921417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,50-Pullman,50,NA,NA,10.78602245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,51-South Deering,51,NA,NA,12.6537227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,52-East Side,52,NA,NA,9.082659673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,53-West Pullman,53,NA,NA,5.005631691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,54-Riverdale,54,NA,NA,8.38341128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,55-Hegewisch,55,NA,NA,8.168384367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,56-Garfield Ridge,56,NA,NA,7.647547939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,57-Archer Heights,57,NA,NA,16.96300128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,58-Brighton Park,58,NA,NA,22.51877862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,59-McKinley Park,59,NA,NA,28.56243572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,60-Bridgeport,60,NA,NA,29.75182347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,61-New City,61,NA,NA,21.80607188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,62-West Elsdon,62,NA,NA,13.43768527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,63-Gage Park,63,NA,NA,16.16715437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,64-Clearing,64,NA,NA,5.666934335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,65-West Lawn,65,NA,NA,8.41603351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,66-Chicago Lawn,66,NA,NA,9.634993512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,67-West Englewood,67,NA,NA,11.49343118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,68-Englewood,68,NA,NA,11.83697223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,69-Greater Grand Crossing,69,NA,NA,8.258233421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,70-Ashburn,70,NA,NA,4.959796208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,71-Auburn Gresham,71,NA,NA,6.414689801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,72-Beverly,72,NA,NA,3.008472758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,73-Washington Heights,73,NA,NA,5.143569536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,74-Mount Greenwood,74,NA,NA,1.1058484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,75-Morgan Park,75,NA,NA,2.452363925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,76-OHare,76,NA,NA,3.82126982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,77-Edgewater,77,NA,NA,4.423122632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
