Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,Land Cover,Blue Index,2011,Community Area,50-Pullman,50,NA,NA,0.755708888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,51-South Deering,51,NA,NA,22.40472014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,52-East Side,52,NA,NA,2.106390575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,53-West Pullman,53,NA,NA,1.290070367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,54-Riverdale,54,NA,NA,9.061264822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,55-Hegewisch,55,NA,NA,20.08493133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,56-Garfield Ridge,56,NA,NA,0.296345077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,57-Archer Heights,57,NA,NA,1.368202286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,58-Brighton Park,58,NA,NA,1.276976121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,59-McKinley Park,59,NA,NA,1.645383104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,60-Bridgeport,60,NA,NA,1.379654255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,61-New City,61,NA,NA,0.92073083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,62-West Elsdon,62,NA,NA,0.118413262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,63-Gage Park,63,NA,NA,0.284450063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,64-Clearing,64,NA,NA,0.382827454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,65-West Lawn,65,NA,NA,0.801036636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,66-Chicago Lawn,66,NA,NA,1.685227161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,67-West Englewood,67,NA,NA,0.407803373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,68-Englewood,68,NA,NA,0.780542986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,69-Greater Grand Crossing,69,NA,NA,1.567398119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,70-Ashburn,70,NA,NA,0.31024531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,71-Auburn Gresham,71,NA,NA,0.71020107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,72-Beverly,72,NA,NA,0.120786208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,73-Washington Heights,73,NA,NA,0.218791783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,74-Mount Greenwood,74,NA,NA,0.672182006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,75-Morgan Park,75,NA,NA,0.275219646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,76-OHare,76,NA,NA,1.338004056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,77-Edgewater,77,NA,NA,2.529852257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
