"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/21/2017","AQS","171170002","1","-1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/22/2017","AQS","171170002","1","-1.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/23/2017","AQS","171170002","1","-0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/24/2017","AQS","171170002","1","-1.6","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/25/2017","AQS","171170002","1","-1.6","ppb","0","IEPA TRAILER","21","88.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/27/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","23","96.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/28/2017","AQS","171170002","1","1.3","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/29/2017","AQS","171170002","1","2.1","ppb","3","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"06/30/2017","AQS","171170002","1","1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/01/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/02/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/03/2017","AQS","171170002","1","0.6","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/04/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/05/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/06/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/07/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/08/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/09/2017","AQS","171170002","1","2.2","ppb","3","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/10/2017","AQS","171170002","1","1.7","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/11/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/12/2017","AQS","171170002","1","0.9","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/13/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/14/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/15/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/16/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/17/2017","AQS","171170002","1","0.6","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/18/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/19/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/20/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/21/2017","AQS","171170002","1","0.6","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/22/2017","AQS","171170002","1","0.9","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/23/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/24/2017","AQS","171170002","1","0.6","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/25/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/26/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/27/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/28/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","19","79.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/29/2017","AQS","171170002","1","1.4","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/30/2017","AQS","171170002","1","1.1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"07/31/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/01/2017","AQS","171170002","1","1.9","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/02/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/03/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/04/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/05/2017","AQS","171170002","1","0.6","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/06/2017","AQS","171170002","1","0.5","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/07/2017","AQS","171170002","1","0.5","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/08/2017","AQS","171170002","1","3.7","ppb","4","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/09/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/10/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/11/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/12/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/13/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/14/2017","AQS","171170002","1","0.6","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/15/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/16/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/17/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/18/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/19/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/20/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/21/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/22/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/23/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/24/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/25/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/26/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/27/2017","AQS","171170002","1","1.4","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/28/2017","AQS","171170002","1","1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/29/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/30/2017","AQS","171170002","1","1.9","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"08/31/2017","AQS","171170002","1","1.4","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/01/2017","AQS","171170002","1","0.7","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/02/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/03/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/04/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/05/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/06/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/07/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/08/2017","AQS","171170002","1","0.5","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/09/2017","AQS","171170002","1","2.2","ppb","3","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/10/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/11/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/12/2017","AQS","171170002","1","0.5","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/13/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/14/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","23","96.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/15/2017","AQS","171170002","1","1.4","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/16/2017","AQS","171170002","1","-0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/17/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/18/2017","AQS","171170002","1","0","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/19/2017","AQS","171170002","1","-0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/20/2017","AQS","171170002","1","0.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/21/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/22/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/23/2017","AQS","171170002","1","0.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/24/2017","AQS","171170002","1","1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/25/2017","AQS","171170002","1","2.6","ppb","3","IEPA TRAILER","23","96.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/26/2017","AQS","171170002","1","4.7","ppb","6","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/27/2017","AQS","171170002","1","-1.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/28/2017","AQS","171170002","1","-1.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/29/2017","AQS","171170002","1","-1.9","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"09/30/2017","AQS","171170002","1","-2.1","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/01/2017","AQS","171170002","1","-1.7","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/02/2017","AQS","171170002","1","-1.7","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/03/2017","AQS","171170002","1","-2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/04/2017","AQS","171170002","1","-2.2","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/05/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","23","96.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/06/2017","AQS","171170002","1","1.5","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/07/2017","AQS","171170002","1","1.2","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/08/2017","AQS","171170002","1","1.1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/09/2017","AQS","171170002","1","2","ppb","3","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/10/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/11/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/12/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/13/2017","AQS","171170002","1","1.2","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/14/2017","AQS","171170002","1","2","ppb","3","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/15/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/16/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/17/2017","AQS","171170002","1","1.7","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/18/2017","AQS","171170002","1","1.1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/19/2017","AQS","171170002","1","1.3","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/20/2017","AQS","171170002","1","1.8","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/21/2017","AQS","171170002","1","0.9","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/22/2017","AQS","171170002","1","0.5","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/23/2017","AQS","171170002","1","0.5","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/24/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/25/2017","AQS","171170002","1","0.8","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/26/2017","AQS","171170002","1","1.1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/27/2017","AQS","171170002","1","0.4","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/28/2017","AQS","171170002","1","0.3","ppb","0","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/29/2017","AQS","171170002","1","1.6","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
"10/30/2017","AQS","171170002","1","1","ppb","1","IEPA TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","117","Macoupin","39.3960753340187","-89.809738918633"
