"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/17/2017","AQS","170310076","1","11.2","ppb","10","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/18/2017","AQS","170310076","1","6.5","ppb","6","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/19/2017","AQS","170310076","1","20.5","ppb","19","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/20/2017","AQS","170310076","1","28.9","ppb","26","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/21/2017","AQS","170310076","1","37.5","ppb","35","COM ED MAINTENANCE BLDG","23","96.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/22/2017","AQS","170310076","1","23.6","ppb","22","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/23/2017","AQS","170310076","1","20.3","ppb","19","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/24/2017","AQS","170310076","1","14.2","ppb","13","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/25/2017","AQS","170310076","1","11.1","ppb","10","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/26/2017","AQS","170310076","1","21.9","ppb","20","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/27/2017","AQS","170310076","1","26.1","ppb","25","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/28/2017","AQS","170310076","1","17.9","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/29/2017","AQS","170310076","1","22.9","ppb","21","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"06/30/2017","AQS","170310076","1","25","ppb","24","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/01/2017","AQS","170310076","1","21.2","ppb","20","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/02/2017","AQS","170310076","1","17.8","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/03/2017","AQS","170310076","1","27.9","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/04/2017","AQS","170310076","1","26","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/05/2017","AQS","170310076","1","32.4","ppb","30","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/06/2017","AQS","170310076","1","34.9","ppb","32","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/07/2017","AQS","170310076","1","18.2","ppb","17","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/08/2017","AQS","170310076","1","28.1","ppb","26","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/09/2017","AQS","170310076","1","18.9","ppb","17","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/10/2017","AQS","170310076","1","30.1","ppb","28","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/11/2017","AQS","170310076","1","33","ppb","31","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/12/2017","AQS","170310076","1","19.2","ppb","18","COM ED MAINTENANCE BLDG","20","83.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/13/2017","AQS","170310076","1","19.8","ppb","18","COM ED MAINTENANCE BLDG","23","96.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/14/2017","AQS","170310076","1","19.9","ppb","18","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/15/2017","AQS","170310076","1","20.1","ppb","19","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/16/2017","AQS","170310076","1","9.2","ppb","8","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/17/2017","AQS","170310076","1","24.1","ppb","23","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/18/2017","AQS","170310076","1","22.1","ppb","21","COM ED MAINTENANCE BLDG","20","83.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/19/2017","AQS","170310076","1","18","ppb","17","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/20/2017","AQS","170310076","1","27.6","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/21/2017","AQS","170310076","1","29.5","ppb","27","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/22/2017","AQS","170310076","1","12.7","ppb","11","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/23/2017","AQS","170310076","1","26","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/24/2017","AQS","170310076","1","10.3","ppb","9","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/25/2017","AQS","170310076","1","24.2","ppb","23","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/26/2017","AQS","170310076","1","15.6","ppb","14","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/27/2017","AQS","170310076","1","17.9","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/28/2017","AQS","170310076","1","10","ppb","9","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/29/2017","AQS","170310076","1","17.8","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/30/2017","AQS","170310076","1","22.3","ppb","21","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"07/31/2017","AQS","170310076","1","29.7","ppb","27","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/01/2017","AQS","170310076","1","32.6","ppb","30","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/02/2017","AQS","170310076","1","17","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/03/2017","AQS","170310076","1","20.5","ppb","19","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/04/2017","AQS","170310076","1","23.8","ppb","22","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/05/2017","AQS","170310076","1","19","ppb","18","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/06/2017","AQS","170310076","1","20.4","ppb","19","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/07/2017","AQS","170310076","1","27","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/08/2017","AQS","170310076","1","27.7","ppb","25","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/09/2017","AQS","170310076","1","23.3","ppb","22","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/10/2017","AQS","170310076","1","18.5","ppb","17","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/11/2017","AQS","170310076","1","9.3","ppb","8","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/12/2017","AQS","170310076","1","13.5","ppb","12","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/13/2017","AQS","170310076","1","12.8","ppb","11","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/14/2017","AQS","170310076","1","17","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/15/2017","AQS","170310076","1","15","ppb","14","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/16/2017","AQS","170310076","1","22.2","ppb","21","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/17/2017","AQS","170310076","1","6.7","ppb","6","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/18/2017","AQS","170310076","1","14.6","ppb","13","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/19/2017","AQS","170310076","1","27.2","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/20/2017","AQS","170310076","1","27.2","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/21/2017","AQS","170310076","1","9.8","ppb","8","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/22/2017","AQS","170310076","1","24.1","ppb","23","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/23/2017","AQS","170310076","1","27.8","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/24/2017","AQS","170310076","1","24.9","ppb","23","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/25/2017","AQS","170310076","1","25.5","ppb","24","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/26/2017","AQS","170310076","1","26.2","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/27/2017","AQS","170310076","1","12.7","ppb","11","COM ED MAINTENANCE BLDG","23","96.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/28/2017","AQS","170310076","1","27.5","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/30/2017","AQS","170310076","1","35.5","ppb","33","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"08/31/2017","AQS","170310076","1","11.8","ppb","10","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/01/2017","AQS","170310076","1","18.5","ppb","17","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/02/2017","AQS","170310076","1","29.4","ppb","27","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/03/2017","AQS","170310076","1","16","ppb","15","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/04/2017","AQS","170310076","1","18.4","ppb","17","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/05/2017","AQS","170310076","1","17.2","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/06/2017","AQS","170310076","1","20.1","ppb","19","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/07/2017","AQS","170310076","1","32.3","ppb","30","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/08/2017","AQS","170310076","1","25.6","ppb","24","COM ED MAINTENANCE BLDG","21","88.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/09/2017","AQS","170310076","1","17.8","ppb","16","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/10/2017","AQS","170310076","1","14.1","ppb","13","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/11/2017","AQS","170310076","1","28.7","ppb","26","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/12/2017","AQS","170310076","1","40.3","ppb","38","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/13/2017","AQS","170310076","1","44.6","ppb","42","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/14/2017","AQS","170310076","1","87.3","ppb","86","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/15/2017","AQS","170310076","1","20.7","ppb","19","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/16/2017","AQS","170310076","1","11.3","ppb","10","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/17/2017","AQS","170310076","1","11.5","ppb","10","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/18/2017","AQS","170310076","1","24.8","ppb","23","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/19/2017","AQS","170310076","1","27.3","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/20/2017","AQS","170310076","1","24.6","ppb","23","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/21/2017","AQS","170310076","1","40.8","ppb","38","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/22/2017","AQS","170310076","1","41.6","ppb","39","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/23/2017","AQS","170310076","1","31.6","ppb","29","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/24/2017","AQS","170310076","1","31.3","ppb","29","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/25/2017","AQS","170310076","1","41.3","ppb","39","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/26/2017","AQS","170310076","1","27.9","ppb","25","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/27/2017","AQS","170310076","1","11","ppb","10","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/28/2017","AQS","170310076","1","35.2","ppb","33","COM ED MAINTENANCE BLDG","22","92.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/29/2017","AQS","170310076","1","23.5","ppb","22","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"09/30/2017","AQS","170310076","1","20.6","ppb","19","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"10/01/2017","AQS","170310076","1","11.7","ppb","10","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"10/02/2017","AQS","170310076","1","14.8","ppb","13","COM ED MAINTENANCE BLDG","24","100.0000","42602","Nitrogen dioxide (NO2)","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
